"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2023 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2023 inflation-adjusted dollars)",
"0400000US36","New York","84578","372",
"1500000US360050025005","Block Group 5; Census Tract 25; Bronx County; New York","21328","18015",
"1500000US360050027011","Block Group 1; Census Tract 27.01; Bronx County; New York","14512","6960",
"1500000US360050027012","Block Group 2; Census Tract 27.01; Bronx County; New York","20258","3814",
"1500000US360050027021","Block Group 1; Census Tract 27.02; Bronx County; New York","33733","2906",
"1500000US360050027022","Block Group 2; Census Tract 27.02; Bronx County; New York","-","**",
"1500000US360050027023","Block Group 3; Census Tract 27.02; Bronx County; New York","27786","26464",
"1500000US360050027024","Block Group 4; Census Tract 27.02; Bronx County; New York","-","**",
"1500000US360050028001","Block Group 1; Census Tract 28; Bronx County; New York","82875","33962",
"1500000US360050028002","Block Group 2; Census Tract 28; Bronx County; New York","67679","23375",
"1500000US360050028003","Block Group 3; Census Tract 28; Bronx County; New York","54226","34046",
"1500000US360050028004","Block Group 4; Census Tract 28; Bronx County; New York","-","**",
"1500000US360050031001","Block Group 1; Census Tract 31; Bronx County; New York","43480","16614",
"1500000US360050033001","Block Group 1; Census Tract 33; Bronx County; New York","61923","38813",
"1500000US360050033002","Block Group 2; Census Tract 33; Bronx County; New York","30250","27894",
"1500000US360050033003","Block Group 3; Census Tract 33; Bronx County; New York","17411","16583",
"1500000US360050035001","Block Group 1; Census Tract 35; Bronx County; New York","34200","33001",
"1500000US360050035002","Block Group 2; Census Tract 35; Bronx County; New York","30156","28883",
"1500000US360050035003","Block Group 3; Census Tract 35; Bronx County; New York","34752","19123",
"1500000US360050037001","Block Group 1; Census Tract 37; Bronx County; New York","-","**",
"1500000US360050038001","Block Group 1; Census Tract 38; Bronx County; New York","42614","33932",
"1500000US360050039001","Block Group 1; Census Tract 39; Bronx County; New York","-","**",
"1500000US360050039002","Block Group 2; Census Tract 39; Bronx County; New York","-","**",
"1500000US360050039003","Block Group 3; Census Tract 39; Bronx County; New York","-","**",
"1500000US360050039004","Block Group 4; Census Tract 39; Bronx County; New York","33494","16023",
"1500000US360050039005","Block Group 5; Census Tract 39; Bronx County; New York","-","**",
"1500000US360050040011","Block Group 1; Census Tract 40.01; Bronx County; New York","76050","13566",
"1500000US360050041001","Block Group 1; Census Tract 41; Bronx County; New York","23750","10547",
"1500000US360050041002","Block Group 2; Census Tract 41; Bronx County; New York","-","**",
"1500000US360050041003","Block Group 3; Census Tract 41; Bronx County; New York","-","**",
"1500000US360050041004","Block Group 4; Census Tract 41; Bronx County; New York","-","**",
"1500000US360050042001","Block Group 1; Census Tract 42; Bronx County; New York","80352","25793",
"1500000US360050042002","Block Group 2; Census Tract 42; Bronx County; New York","17361","9382",
"1500000US360050042003","Block Group 3; Census Tract 42; Bronx County; New York","40889","26968",
"1500000US360050042004","Block Group 4; Census Tract 42; Bronx County; New York","86591","62190",
"1500000US360050042005","Block Group 5; Census Tract 42; Bronx County; New York","122566","72508",
"1500000US360050042006","Block Group 6; Census Tract 42; Bronx County; New York","-","**",
"1500000US360050042007","Block Group 7; Census Tract 42; Bronx County; New York","-","**",
"1500000US360050043001","Block Group 1; Census Tract 43; Bronx County; New York","-","**",
"1500000US360050043002","Block Group 2; Census Tract 43; Bronx County; New York","38375","16484",
"1500000US360050043003","Block Group 3; Census Tract 43; Bronx County; New York","-","**",
"1500000US360050043004","Block Group 4; Census Tract 43; Bronx County; New York","-","**",
"1500000US360050044001","Block Group 1; Census Tract 44; Bronx County; New York","19375","15703",
"1500000US360050044002","Block Group 2; Census Tract 44; Bronx County; New York","32115","16200",
"1500000US360050044003","Block Group 3; Census Tract 44; Bronx County; New York","19958","3281",
"1500000US360050044004","Block Group 4; Census Tract 44; Bronx County; New York","-","**",
"1500000US360050046001","Block Group 1; Census Tract 46; Bronx County; New York","21346","10794",
"1500000US360050048001","Block Group 1; Census Tract 48; Bronx County; New York","-","**",
"1500000US360050048002","Block Group 2; Census Tract 48; Bronx County; New York","47225","12362",
"1500000US360050050011","Block Group 1; Census Tract 50.01; Bronx County; New York","37601","14921",
"1500000US360050050012","Block Group 2; Census Tract 50.01; Bronx County; New York","47188","25115",
"1500000US360050050013","Block Group 3; Census Tract 50.01; Bronx County; New York","15327","7202",
"1500000US360050050014","Block Group 4; Census Tract 50.01; Bronx County; New York","39881","13292",
"1500000US360050050021","Block Group 1; Census Tract 50.02; Bronx County; New York","34006","23052",
"1500000US360050050022","Block Group 2; Census Tract 50.02; Bronx County; New York","30673","14409",
"1500000US360050050023","Block Group 3; Census Tract 50.02; Bronx County; New York","36708","23102",
"1500000US360050050024","Block Group 4; Census Tract 50.02; Bronx County; New York","51048","18349",
"1500000US360050051001","Block Group 1; Census Tract 51; Bronx County; New York","-","**",
"1500000US360050051002","Block Group 2; Census Tract 51; Bronx County; New York","24205","14261",
"1500000US360050051003","Block Group 3; Census Tract 51; Bronx County; New York","19967","13491",
"1500000US360050052001","Block Group 1; Census Tract 52; Bronx County; New York","-","**",
"1500000US360050052002","Block Group 2; Census Tract 52; Bronx County; New York","36029","17080",
"1500000US360050053001","Block Group 1; Census Tract 53; Bronx County; New York","20013","2480",
"1500000US360050053002","Block Group 2; Census Tract 53; Bronx County; New York","26151","8153",
"1500000US360050054001","Block Group 1; Census Tract 54; Bronx County; New York","71250","23654",
"1500000US360050054002","Block Group 2; Census Tract 54; Bronx County; New York","70017","32036",
"1500000US360050054003","Block Group 3; Census Tract 54; Bronx County; New York","71082","16353",
"1500000US360050054004","Block Group 4; Census Tract 54; Bronx County; New York","32083","30052",
"1500000US360050056001","Block Group 1; Census Tract 56; Bronx County; New York","-","**",
"1500000US360050056002","Block Group 2; Census Tract 56; Bronx County; New York","-","**",
"1500000US360050056003","Block Group 3; Census Tract 56; Bronx County; New York","41413","20986",
"1500000US360050059021","Block Group 1; Census Tract 59.02; Bronx County; New York","80927","43184",
"1500000US360050059022","Block Group 2; Census Tract 59.02; Bronx County; New York","37298","16338",
"1500000US360050060001","Block Group 1; Census Tract 60; Bronx County; New York","53371","19655",
"1500000US360050060002","Block Group 2; Census Tract 60; Bronx County; New York","-","**",
"1500000US360050061001","Block Group 1; Census Tract 61; Bronx County; New York","-","**",
"1500000US360050061002","Block Group 2; Census Tract 61; Bronx County; New York","75811","22107",
"1500000US360050061003","Block Group 3; Census Tract 61; Bronx County; New York","69423","32782",
"1500000US360050061004","Block Group 4; Census Tract 61; Bronx County; New York","-","**",
"1500000US360050062001","Block Group 1; Census Tract 62; Bronx County; New York","30275","21351",
"1500000US360050062002","Block Group 2; Census Tract 62; Bronx County; New York","25607","14073",
"1500000US360050062003","Block Group 3; Census Tract 62; Bronx County; New York","-","**",
"1500000US360050062004","Block Group 4; Census Tract 62; Bronx County; New York","-","**",
"1500000US360050062005","Block Group 5; Census Tract 62; Bronx County; New York","46486","9873",
"1500000US360050063011","Block Group 1; Census Tract 63.01; Bronx County; New York","71108","36750",
"1500000US360050063012","Block Group 2; Census Tract 63.01; Bronx County; New York","48904","26238",
"1500000US360050063013","Block Group 3; Census Tract 63.01; Bronx County; New York","-","**",
"1500000US360050063014","Block Group 4; Census Tract 63.01; Bronx County; New York","61881","22822",
"1500000US360050063015","Block Group 5; Census Tract 63.01; Bronx County; New York","-","**",
"1500000US360050063016","Block Group 6; Census Tract 63.01; Bronx County; New York","-","**",
"1500000US360050063021","Block Group 1; Census Tract 63.02; Bronx County; New York","-","**",
"1500000US360050064001","Block Group 1; Census Tract 64; Bronx County; New York","43514","3922",
"1500000US360050064002","Block Group 2; Census Tract 64; Bronx County; New York","62674","37530",
"1500000US360050064003","Block Group 3; Census Tract 64; Bronx County; New York","-","**",
"1500000US360050064004","Block Group 4; Census Tract 64; Bronx County; New York","22802","11585",
"1500000US360050065001","Block Group 1; Census Tract 65; Bronx County; New York","71366","26563",
"1500000US360050065002","Block Group 2; Census Tract 65; Bronx County; New York","18162","7900",
"1500000US360050065003","Block Group 3; Census Tract 65; Bronx County; New York","33255","26081",
"1500000US360050065004","Block Group 4; Census Tract 65; Bronx County; New York","-","**",
"1500000US360050067001","Block Group 1; Census Tract 67; Bronx County; New York","-","**",
"1500000US360050067002","Block Group 2; Census Tract 67; Bronx County; New York","-","**",
"1500000US360050067003","Block Group 3; Census Tract 67; Bronx County; New York","-","**",
"1500000US360050067004","Block Group 4; Census Tract 67; Bronx County; New York","-","**",
"1500000US360050067005","Block Group 5; Census Tract 67; Bronx County; New York","-","**",
"1500000US360050067006","Block Group 6; Census Tract 67; Bronx County; New York","16636","5094",
"1500000US360050068001","Block Group 1; Census Tract 68; Bronx County; New York","36302","6009",
"1500000US360050068002","Block Group 2; Census Tract 68; Bronx County; New York","-","**",
"1500000US360050068003","Block Group 3; Census Tract 68; Bronx County; New York","31250","18801",
"1500000US360050069001","Block Group 1; Census Tract 69; Bronx County; New York","55833","21660",
"1500000US360050069002","Block Group 2; Census Tract 69; Bronx County; New York","-","**",
"1500000US360050069003","Block Group 3; Census Tract 69; Bronx County; New York","-","**",
"1500000US360050069004","Block Group 4; Census Tract 69; Bronx County; New York","43985","16666",
"1500000US360050070001","Block Group 1; Census Tract 70; Bronx County; New York","36071","15694",
"1500000US360050070002","Block Group 2; Census Tract 70; Bronx County; New York","-","**",
"1500000US360050070003","Block Group 3; Census Tract 70; Bronx County; New York","75104","56093",
"1500000US360050071001","Block Group 1; Census Tract 71; Bronx County; New York","78365","49044",
"1500000US360050071002","Block Group 2; Census Tract 71; Bronx County; New York","29347","11106",
"1500000US360050072001","Block Group 1; Census Tract 72; Bronx County; New York","66094","34779",
"1500000US360050072002","Block Group 2; Census Tract 72; Bronx County; New York","51773","15923",
"1500000US360050072003","Block Group 3; Census Tract 72; Bronx County; New York","-","**",
"1500000US360050072004","Block Group 4; Census Tract 72; Bronx County; New York","83269","33735",
"1500000US360050073001","Block Group 1; Census Tract 73; Bronx County; New York","-","**",
"1500000US360050073002","Block Group 2; Census Tract 73; Bronx County; New York","-","**",
"1500000US360050073003","Block Group 3; Census Tract 73; Bronx County; New York","36534","13460",
"1500000US360050074001","Block Group 1; Census Tract 74; Bronx County; New York","68824","57941",
"1500000US360050074002","Block Group 2; Census Tract 74; Bronx County; New York","25673","6169",
"1500000US360050074003","Block Group 3; Census Tract 74; Bronx County; New York","54842","42912",
"1500000US360050075001","Block Group 1; Census Tract 75; Bronx County; New York","36294","20751",
"1500000US360050075002","Block Group 2; Census Tract 75; Bronx County; New York","47411","23097",
"1500000US360050075003","Block Group 3; Census Tract 75; Bronx County; New York","-","**",
"1500000US360050075004","Block Group 4; Census Tract 75; Bronx County; New York","-","**",
